locus_tag,go_id,go_name,namespace,namespace_name,uniprot_accession,uniprot_gene_names,uniprot_protein_name
PA1580,GO:0036440,citrate synthase activity,MF,Molecular Function,P14165,gltA PA1580,Citrate synthase (EC 2.3.3.16)
PA1580,GO:0005829,cytosol,CC,Cellular Component,P14165,gltA PA1580,Citrate synthase (EC 2.3.3.16)
PA3096,GO:0015628,protein secretion by the type II secretion system,BP,Biological Process,P25060,xcpY PA3096,Type II secretion system protein L (T2SS protein L) (General secretion pathway protein L)
PA3096,GO:0009276,Gram-negative-bacterium-type cell wall,CC,Cellular Component,P25060,xcpY PA3096,Type II secretion system protein L (T2SS protein L) (General secretion pathway protein L)
PA3096,GO:0005886,plasma membrane,CC,Cellular Component,P25060,xcpY PA3096,Type II secretion system protein L (T2SS protein L) (General secretion pathway protein L)
PA3096,GO:0015627,type II protein secretion system complex,CC,Cellular Component,P25060,xcpY PA3096,Type II secretion system protein L (T2SS protein L) (General secretion pathway protein L)
PA4468,GO:0019430,removal of superoxide radicals,BP,Biological Process,P53652,sodA PA4468,Superoxide dismutase [Mn] (EC 1.15.1.1)
PA4468,GO:0030145,manganese ion binding,MF,Molecular Function,P53652,sodA PA4468,Superoxide dismutase [Mn] (EC 1.15.1.1)
PA4468,GO:0004784,superoxide dismutase activity,MF,Molecular Function,P53652,sodA PA4468,Superoxide dismutase [Mn] (EC 1.15.1.1)
PA4468,GO:0005737,cytoplasm,CC,Cellular Component,P53652,sodA PA4468,Superoxide dismutase [Mn] (EC 1.15.1.1)
PA5531,GO:0071978,bacterial-type flagellum-dependent swarming motility,BP,Biological Process,Q51368,tonB PA5531,Protein TonB
PA5531,GO:0071236,cellular response to antibiotic,BP,Biological Process,Q51368,tonB PA5531,Protein TonB
PA5531,GO:0033212,iron import into cell,BP,Biological Process,Q51368,tonB PA5531,Protein TonB
PA5531,GO:0015031,protein transport,BP,Biological Process,Q51368,tonB PA5531,Protein TonB
PA5531,GO:0015891,siderophore transport,BP,Biological Process,Q51368,tonB PA5531,Protein TonB
PA5531,GO:0044010,single-species biofilm formation,BP,Biological Process,Q51368,tonB PA5531,Protein TonB
PA5531,GO:0055085,transmembrane transport,BP,Biological Process,Q51368,tonB PA5531,Protein TonB
PA5531,GO:0043107,type IV pilus-dependent motility,BP,Biological Process,Q51368,tonB PA5531,Protein TonB
PA5531,GO:0031992,energy transducer activity,MF,Molecular Function,Q51368,tonB PA5531,Protein TonB
PA5531,GO:0030288,outer membrane-bounded periplasmic space,CC,Cellular Component,Q51368,tonB PA5531,Protein TonB
PA5531,GO:0098797,plasma membrane protein complex,CC,Cellular Component,Q51368,tonB PA5531,Protein TonB
PA0967,GO:0071247,cellular response to chromate,BP,Biological Process,Q51426,ruvB PA0967,Holliday junction branch migration complex subunit RuvB (EC 3.6.4.-)
PA0967,GO:0072715,cellular response to selenite ion,BP,Biological Process,Q51426,ruvB PA0967,Holliday junction branch migration complex subunit RuvB (EC 3.6.4.-)
PA0967,GO:0006281,DNA repair,BP,Biological Process,Q51426,ruvB PA0967,Holliday junction branch migration complex subunit RuvB (EC 3.6.4.-)
PA0967,GO:0000725,recombinational repair,BP,Biological Process,Q51426,ruvB PA0967,Holliday junction branch migration complex subunit RuvB (EC 3.6.4.-)
PA0967,GO:0009432,SOS response,BP,Biological Process,Q51426,ruvB PA0967,Holliday junction branch migration complex subunit RuvB (EC 3.6.4.-)
PA0967,GO:0005524,ATP binding,MF,Molecular Function,Q51426,ruvB PA0967,Holliday junction branch migration complex subunit RuvB (EC 3.6.4.-)
PA0967,GO:0016887,ATP hydrolysis activity,MF,Molecular Function,Q51426,ruvB PA0967,Holliday junction branch migration complex subunit RuvB (EC 3.6.4.-)
PA0967,GO:0000400,four-way junction DNA binding,MF,Molecular Function,Q51426,ruvB PA0967,Holliday junction branch migration complex subunit RuvB (EC 3.6.4.-)
PA0967,GO:0009378,four-way junction helicase activity,MF,Molecular Function,Q51426,ruvB PA0967,Holliday junction branch migration complex subunit RuvB (EC 3.6.4.-)
PA0967,GO:0005737,cytoplasm,CC,Cellular Component,Q51426,ruvB PA0967,Holliday junction branch migration complex subunit RuvB (EC 3.6.4.-)
PA0967,GO:0009379,Holliday junction helicase complex,CC,Cellular Component,Q51426,ruvB PA0967,Holliday junction branch migration complex subunit RuvB (EC 3.6.4.-)
PA0967,GO:0048476,Holliday junction resolvase complex,CC,Cellular Component,Q51426,ruvB PA0967,Holliday junction branch migration complex subunit RuvB (EC 3.6.4.-)
PA3479,GO:0009102,biotin biosynthetic process,BP,Biological Process,Q51559,rhlA PA3479,3-(3-hydroxydecanoyloxy)decanoate synthase (EC 2.3.1.-)
PA3479,GO:0106236,rhamnolipid biosynthesis,BP,Biological Process,Q51559,rhlA PA3479,3-(3-hydroxydecanoyloxy)decanoate synthase (EC 2.3.1.-)
PA3479,GO:0016746,acyltransferase activity,MF,Molecular Function,Q51559,rhlA PA3479,3-(3-hydroxydecanoyloxy)decanoate synthase (EC 2.3.1.-)
PA3479,GO:0090499,pimelyl-[acyl-carrier protein] methyl ester esterase activity,MF,Molecular Function,Q51559,rhlA PA3479,3-(3-hydroxydecanoyloxy)decanoate synthase (EC 2.3.1.-)
PA3479,GO:0016020,membrane,CC,Cellular Component,Q51559,rhlA PA3479,3-(3-hydroxydecanoyloxy)decanoate synthase (EC 2.3.1.-)
PA1589,GO:0009142,nucleoside triphosphate biosynthetic process,BP,Biological Process,Q51567,sucD PA1589,Succinate--CoA ligase [ADP-forming] subunit alpha (EC 6.2.1.5) (Succinyl-CoA synthetase subunit alpha) (SCS-alpha)
PA1589,GO:0006099,tricarboxylic acid cycle,BP,Biological Process,Q51567,sucD PA1589,Succinate--CoA ligase [ADP-forming] subunit alpha (EC 6.2.1.5) (Succinyl-CoA synthetase subunit alpha) (SCS-alpha)
PA1589,GO:0004550,nucleoside diphosphate kinase activity,MF,Molecular Function,Q51567,sucD PA1589,Succinate--CoA ligase [ADP-forming] subunit alpha (EC 6.2.1.5) (Succinyl-CoA synthetase subunit alpha) (SCS-alpha)
PA1589,GO:0000166,nucleotide binding,MF,Molecular Function,Q51567,sucD PA1589,Succinate--CoA ligase [ADP-forming] subunit alpha (EC 6.2.1.5) (Succinyl-CoA synthetase subunit alpha) (SCS-alpha)
PA1589,GO:0004775,succinate-CoA ligase (ADP-forming) activity,MF,Molecular Function,Q51567,sucD PA1589,Succinate--CoA ligase [ADP-forming] subunit alpha (EC 6.2.1.5) (Succinyl-CoA synthetase subunit alpha) (SCS-alpha)
PA1589,GO:0004776,succinate-CoA ligase (GDP-forming) activity,MF,Molecular Function,Q51567,sucD PA1589,Succinate--CoA ligase [ADP-forming] subunit alpha (EC 6.2.1.5) (Succinyl-CoA synthetase subunit alpha) (SCS-alpha)
PA1589,GO:0042709,succinate-CoA ligase complex,CC,Cellular Component,Q51567,sucD PA1589,Succinate--CoA ligase [ADP-forming] subunit alpha (EC 6.2.1.5) (Succinyl-CoA synthetase subunit alpha) (SCS-alpha)
PA1589,GO:0009361,succinate-CoA ligase complex (ADP-forming),CC,Cellular Component,Q51567,sucD PA1589,Succinate--CoA ligase [ADP-forming] subunit alpha (EC 6.2.1.5) (Succinyl-CoA synthetase subunit alpha) (SCS-alpha)
PA5411,GO:0031457,glycine betaine catabolic process,BP,Biological Process,Q9HTF3,gbcB PA5411,Glycine betaine monooxygenase reductase subunit (EC 1.14.13.251) (Glycine betaine catabolism B)
PA5411,GO:0051537,"2 iron, 2 sulfur cluster binding",MF,Molecular Function,Q9HTF3,gbcB PA5411,Glycine betaine monooxygenase reductase subunit (EC 1.14.13.251) (Glycine betaine catabolism B)
PA5411,GO:0046872,metal ion binding,MF,Molecular Function,Q9HTF3,gbcB PA5411,Glycine betaine monooxygenase reductase subunit (EC 1.14.13.251) (Glycine betaine catabolism B)
PA5411,GO:0004497,monooxygenase activity,MF,Molecular Function,Q9HTF3,gbcB PA5411,Glycine betaine monooxygenase reductase subunit (EC 1.14.13.251) (Glycine betaine catabolism B)
PA5411,GO:0016491,oxidoreductase activity,MF,Molecular Function,Q9HTF3,gbcB PA5411,Glycine betaine monooxygenase reductase subunit (EC 1.14.13.251) (Glycine betaine catabolism B)
PA4991,GO:0071949,FAD binding,MF,Molecular Function,Q9HUH4,PA4991,Probable FAD-dependent oxidoreductase PA4991 (EC 1.-.-.-)
PA4991,GO:0016491,oxidoreductase activity,MF,Molecular Function,Q9HUH4,PA4991,Probable FAD-dependent oxidoreductase PA4991 (EC 1.-.-.-)
PA4991,GO:0005737,cytoplasm,CC,Cellular Component,Q9HUH4,PA4991,Probable FAD-dependent oxidoreductase PA4991 (EC 1.-.-.-)
PA4982,GO:0006527,L-arginine catabolic process,BP,Biological Process,Q9HUI3,aruS PA4982,Sensor histidine kinase AruS (EC 2.7.13.3)
PA4982,GO:0005524,ATP binding,MF,Molecular Function,Q9HUI3,aruS PA4982,Sensor histidine kinase AruS (EC 2.7.13.3)
PA4982,GO:0000155,phosphorelay sensor kinase activity,MF,Molecular Function,Q9HUI3,aruS PA4982,Sensor histidine kinase AruS (EC 2.7.13.3)
PA4982,GO:0005886,plasma membrane,CC,Cellular Component,Q9HUI3,aruS PA4982,Sensor histidine kinase AruS (EC 2.7.13.3)
PA4225,GO:0043041,amino acid activation for nonribosomal peptide biosynthetic process,BP,Biological Process,Q9HWG4,pchF PA4225,Pyochelin synthetase PchF (EC 6.2.1.69) (L-cysteine--[L-cysteinyl-carrier protein] ligase) (Nonribosomal peptide synthetase PchF)
PA4225,GO:0072330,monocarboxylic acid biosynthetic process,BP,Biological Process,Q9HWG4,pchF PA4225,Pyochelin synthetase PchF (EC 6.2.1.69) (L-cysteine--[L-cysteinyl-carrier protein] ligase) (Nonribosomal peptide synthetase PchF)
PA4225,GO:0044550,secondary metabolite biosynthetic process,BP,Biological Process,Q9HWG4,pchF PA4225,Pyochelin synthetase PchF (EC 6.2.1.69) (L-cysteine--[L-cysteinyl-carrier protein] ligase) (Nonribosomal peptide synthetase PchF)
PA4225,GO:0009403,toxin biosynthetic process,BP,Biological Process,Q9HWG4,pchF PA4225,Pyochelin synthetase PchF (EC 6.2.1.69) (L-cysteine--[L-cysteinyl-carrier protein] ligase) (Nonribosomal peptide synthetase PchF)
PA4225,GO:0016874,ligase activity,MF,Molecular Function,Q9HWG4,pchF PA4225,Pyochelin synthetase PchF (EC 6.2.1.69) (L-cysteine--[L-cysteinyl-carrier protein] ligase) (Nonribosomal peptide synthetase PchF)
PA4225,GO:0031177,phosphopantetheine binding,MF,Molecular Function,Q9HWG4,pchF PA4225,Pyochelin synthetase PchF (EC 6.2.1.69) (L-cysteine--[L-cysteinyl-carrier protein] ligase) (Nonribosomal peptide synthetase PchF)
PA4225,GO:0005737,cytoplasm,CC,Cellular Component,Q9HWG4,pchF PA4225,Pyochelin synthetase PchF (EC 6.2.1.69) (L-cysteine--[L-cysteinyl-carrier protein] ligase) (Nonribosomal peptide synthetase PchF)
PA4217,GO:0102169,5-methylphenazine-1-carboxylate 1-monooxygenase (NADH) activity,MF,Molecular Function,Q9HWG9,phzS PA4217,5-methylphenazine-1-carboxylate 1-monooxygenase (EC 1.14.13.218)
PA4217,GO:0071949,FAD binding,MF,Molecular Function,Q9HWG9,phzS PA4217,5-methylphenazine-1-carboxylate 1-monooxygenase (EC 1.14.13.218)
PA4217,GO:0004497,monooxygenase activity,MF,Molecular Function,Q9HWG9,phzS PA4217,5-methylphenazine-1-carboxylate 1-monooxygenase (EC 1.14.13.218)
PA4202,GO:0009636,response to toxic substance,BP,Biological Process,Q9HWH9,nmoA PA4202,Nitronate monooxygenase (NMO) (EC 1.13.12.-) (Propionate 3-nitronate monooxygenase) (P3N monooxygenase)
PA4202,GO:0018580,nitronate monooxygenase activity,MF,Molecular Function,Q9HWH9,nmoA PA4202,Nitronate monooxygenase (NMO) (EC 1.13.12.-) (Propionate 3-nitronate monooxygenase) (P3N monooxygenase)
PA4202,GO:0000166,nucleotide binding,MF,Molecular Function,Q9HWH9,nmoA PA4202,Nitronate monooxygenase (NMO) (EC 1.13.12.-) (Propionate 3-nitronate monooxygenase) (P3N monooxygenase)
PA4091,GO:0010124,phenylacetate catabolic process,BP,Biological Process,Q9HWT7,hpaB hpaA PA4091,4-hydroxyphenylacetate 3-monooxygenase oxygenase component (HPA 3-monooxygenase oxygenase component) (EC 1.14.14.9) (p-hydroxyphenylacetate 3-hydroxylase large component) (HPAH large component)
PA4091,GO:0052881,4-hydroxyphenylacetate 3-monooxygenase activity,MF,Molecular Function,Q9HWT7,hpaB hpaA PA4091,4-hydroxyphenylacetate 3-monooxygenase oxygenase component (HPA 3-monooxygenase oxygenase component) (EC 1.14.14.9) (p-hydroxyphenylacetate 3-hydroxylase large component) (HPAH large component)
PA4091,GO:0050660,flavin adenine dinucleotide binding,MF,Molecular Function,Q9HWT7,hpaB hpaA PA4091,4-hydroxyphenylacetate 3-monooxygenase oxygenase component (HPA 3-monooxygenase oxygenase component) (EC 1.14.14.9) (p-hydroxyphenylacetate 3-hydroxylase large component) (HPAH large component)
PA4091,GO:0016627,"oxidoreductase activity, acting on the CH-CH group of donors",MF,Molecular Function,Q9HWT7,hpaB hpaA PA4091,4-hydroxyphenylacetate 3-monooxygenase oxygenase component (HPA 3-monooxygenase oxygenase component) (EC 1.14.14.9) (p-hydroxyphenylacetate 3-hydroxylase large component) (HPAH large component)
PA4091,GO:0042803,protein homodimerization activity,MF,Molecular Function,Q9HWT7,hpaB hpaA PA4091,4-hydroxyphenylacetate 3-monooxygenase oxygenase component (HPA 3-monooxygenase oxygenase component) (EC 1.14.14.9) (p-hydroxyphenylacetate 3-hydroxylase large component) (HPAH large component)
PA3397,GO:0042167,heme catabolic process,BP,Biological Process,Q9HYK7,fpr PA3397,Ferredoxin--NADP reductase (FNR) (EC 1.18.1.2) (Ferredoxin--NADP(+) reductase) (FPR)
PA3397,GO:0004324,ferredoxin-NADP+ reductase activity,MF,Molecular Function,Q9HYK7,fpr PA3397,Ferredoxin--NADP reductase (FNR) (EC 1.18.1.2) (Ferredoxin--NADP(+) reductase) (FPR)
PA3397,GO:0000166,nucleotide binding,MF,Molecular Function,Q9HYK7,fpr PA3397,Ferredoxin--NADP reductase (FNR) (EC 1.18.1.2) (Ferredoxin--NADP(+) reductase) (FPR)
PA3392,GO:0019333,denitrification pathway,BP,Biological Process,Q9HYL2,nosZ PA3392,Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
PA3392,GO:0005509,calcium ion binding,MF,Molecular Function,Q9HYL2,nosZ PA3392,Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
PA3392,GO:0005507,copper ion binding,MF,Molecular Function,Q9HYL2,nosZ PA3392,Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
PA3392,GO:0004129,cytochrome-c oxidase activity,MF,Molecular Function,Q9HYL2,nosZ PA3392,Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
PA3392,GO:0050304,nitrous-oxide reductase activity,MF,Molecular Function,Q9HYL2,nosZ PA3392,Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
PA3392,GO:0016020,membrane,CC,Cellular Component,Q9HYL2,nosZ PA3392,Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
PA3392,GO:0042597,periplasmic space,CC,Cellular Component,Q9HYL2,nosZ PA3392,Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
PA3112,GO:0006633,fatty acid biosynthetic process,BP,Biological Process,Q9HZA7,accD PA3112,Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)
PA3112,GO:2001295,malonyl-CoA biosynthetic process,BP,Biological Process,Q9HZA7,accD PA3112,Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)
PA3112,GO:0017148,negative regulation of translation,BP,Biological Process,Q9HZA7,accD PA3112,Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)
PA3112,GO:0003989,acetyl-CoA carboxylase activity,MF,Molecular Function,Q9HZA7,accD PA3112,Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)
PA3112,GO:0005524,ATP binding,MF,Molecular Function,Q9HZA7,accD PA3112,Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)
PA3112,GO:0016743,carboxyl- or carbamoyltransferase activity,MF,Molecular Function,Q9HZA7,accD PA3112,Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)
PA3112,GO:0008270,zinc ion binding,MF,Molecular Function,Q9HZA7,accD PA3112,Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)
PA3112,GO:0009329,acetate CoA-transferase complex,CC,Cellular Component,Q9HZA7,accD PA3112,Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)
PA3004,GO:0019509,L-methionine salvage from methylthioadenosine,BP,Biological Process,Q9HZK1,PA3004,S-methyl-5'-thioinosine phosphorylase (EC 2.4.2.44) (5'-methylthioinosine phosphorylase) (MTI phosphorylase) (MTIP)
PA3004,GO:0006166,purine ribonucleoside salvage,BP,Biological Process,Q9HZK1,PA3004,S-methyl-5'-thioinosine phosphorylase (EC 2.4.2.44) (5'-methylthioinosine phosphorylase) (MTI phosphorylase) (MTIP)
PA3004,GO:0017061,S-methyl-5-thioadenosine phosphorylase activity,MF,Molecular Function,Q9HZK1,PA3004,S-methyl-5'-thioinosine phosphorylase (EC 2.4.2.44) (5'-methylthioinosine phosphorylase) (MTI phosphorylase) (MTIP)
PA3004,GO:0005829,cytosol,CC,Cellular Component,Q9HZK1,PA3004,S-methyl-5'-thioinosine phosphorylase (EC 2.4.2.44) (5'-methylthioinosine phosphorylase) (MTI phosphorylase) (MTIP)
PA2852,GO:0106361,protein-arginine rhamnosyltransferase activity,MF,Molecular Function,Q9HZZ1,earP PA2852,Protein-arginine rhamnosyltransferase (EC 2.4.1.-) (EF-P arginine rhamnosyltransferase)
PA2602,GO:0008198,ferrous iron binding,MF,Molecular Function,Q9I0N5,PA2602,3-mercaptopropionate dioxygenase (3MDO) (p3MDO) (EC 1.13.11.91)
PA2602,GO:0005506,iron ion binding,MF,Molecular Function,Q9I0N5,PA2602,3-mercaptopropionate dioxygenase (3MDO) (p3MDO) (EC 1.13.11.91)
PA2602,GO:0016702,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",MF,Molecular Function,Q9I0N5,PA2602,3-mercaptopropionate dioxygenase (3MDO) (p3MDO) (EC 1.13.11.91)
PA1955,GO:1990000,amyloid fibril formation,BP,Biological Process,Q9I2E9,fapB PA1955,Functional amyloid subunit FapB (Fibril amyloid subunit FapB)
PA1955,GO:0007155,cell adhesion,BP,Biological Process,Q9I2E9,fapB PA1955,Functional amyloid subunit FapB (Fibril amyloid subunit FapB)
PA1955,GO:0005576,extracellular region,CC,Cellular Component,Q9I2E9,fapB PA1955,Functional amyloid subunit FapB (Fibril amyloid subunit FapB)
PA1955,GO:0009289,pilus,CC,Cellular Component,Q9I2E9,fapB PA1955,Functional amyloid subunit FapB (Fibril amyloid subunit FapB)
PA1953,GO:1990000,amyloid fibril formation,BP,Biological Process,Q9I2F1,fapD PA1953,Probable functional amyloid protease FapD (EC 3.4.22.-) (Probable fibril-associated protease FapD)
PA1953,GO:0006508,proteolysis,BP,Biological Process,Q9I2F1,fapD PA1953,Probable functional amyloid protease FapD (EC 3.4.22.-) (Probable fibril-associated protease FapD)
PA1953,GO:0005524,ATP binding,MF,Molecular Function,Q9I2F1,fapD PA1953,Probable functional amyloid protease FapD (EC 3.4.22.-) (Probable fibril-associated protease FapD)
PA1953,GO:0008234,cysteine-type peptidase activity,MF,Molecular Function,Q9I2F1,fapD PA1953,Probable functional amyloid protease FapD (EC 3.4.22.-) (Probable fibril-associated protease FapD)
PA1953,GO:0016020,membrane,CC,Cellular Component,Q9I2F1,fapD PA1953,Probable functional amyloid protease FapD (EC 3.4.22.-) (Probable fibril-associated protease FapD)
PA1953,GO:0042597,periplasmic space,CC,Cellular Component,Q9I2F1,fapD PA1953,Probable functional amyloid protease FapD (EC 3.4.22.-) (Probable fibril-associated protease FapD)
PA1421,GO:0006527,L-arginine catabolic process,BP,Biological Process,Q9I3S3,gbuA PA1421,Guanidinobutyrase (EC 3.5.3.7)
PA1421,GO:0033389,"putrescine biosynthetic process from arginine, via agmatine",BP,Biological Process,Q9I3S3,gbuA PA1421,Guanidinobutyrase (EC 3.5.3.7)
PA1421,GO:0008783,agmatinase activity,MF,Molecular Function,Q9I3S3,gbuA PA1421,Guanidinobutyrase (EC 3.5.3.7)
PA1421,GO:0047971,guanidinobutyrase activity,MF,Molecular Function,Q9I3S3,gbuA PA1421,Guanidinobutyrase (EC 3.5.3.7)
PA1421,GO:0046872,metal ion binding,MF,Molecular Function,Q9I3S3,gbuA PA1421,Guanidinobutyrase (EC 3.5.3.7)
PA1375,GO:0036001,'de novo' pyridoxal 5'-phosphate biosynthetic process,BP,Biological Process,Q9I3W9,pdxB PA1375,Erythronate-4-phosphate dehydrogenase (EC 1.1.1.290)
PA1375,GO:0008615,pyridoxine biosynthetic process,BP,Biological Process,Q9I3W9,pdxB PA1375,Erythronate-4-phosphate dehydrogenase (EC 1.1.1.290)
PA1375,GO:0033711,4-phosphoerythronate dehydrogenase activity,MF,Molecular Function,Q9I3W9,pdxB PA1375,Erythronate-4-phosphate dehydrogenase (EC 1.1.1.290)
PA1375,GO:0051287,NAD binding,MF,Molecular Function,Q9I3W9,pdxB PA1375,Erythronate-4-phosphate dehydrogenase (EC 1.1.1.290)
